geoid,county,state,communityId,intermediateCommunityIds
37087,Haywood,North Carolina,3010,[3010]
37089,Henderson,North Carolina,3010,[3010]
37109,Lincoln,North Carolina,3010,[3010]
45059,Laurens,South Carolina,3010,[3010]
37197,Yadkin,North Carolina,3010,[3010]
45045,Greenville,South Carolina,3010,[3010]
37057,Davidson,North Carolina,3010,[3010]
37085,Harnett,North Carolina,3010,[3010]
37105,Lee,North Carolina,3010,[3010]
45091,York,South Carolina,3010,[3010]
37071,Gaston,North Carolina,3010,[3010]
45031,Darlington,South Carolina,3010,[3010]
37133,Onslow,North Carolina,3010,[3010]
37195,Wilson,North Carolina,3010,[3010]
45067,Marion,South Carolina,3010,[3010]
37165,Scotland,North Carolina,3010,[3010]
45089,Williamsburg,South Carolina,3010,[3010]
37155,Robeson,North Carolina,3010,[3010]
45007,Anderson,South Carolina,3010,[3010]
45051,Horry,South Carolina,3010,[3010]
45021,Cherokee,South Carolina,3010,[3010]
45003,Aiken,South Carolina,3010,[3010]
45075,Orangeburg,South Carolina,3010,[3010]
37167,Stanly,North Carolina,3010,[3010]
45063,Lexington,South Carolina,3010,[3010]
45035,Dorchester,South Carolina,3010,[3010]
37149,Polk,North Carolina,3010,[3010]
37019,Brunswick,North Carolina,3010,[3010]
37003,Alexander,North Carolina,3010,[3010]
37011,Avery,North Carolina,3010,[3010]
37031,Carteret,North Carolina,3010,[3010]
37103,Jones,North Carolina,3010,[3010]
37119,Mecklenburg,North Carolina,3010,[3010]
37097,Iredell,North Carolina,3010,[3010]
37187,Washington,North Carolina,3010,[3010]
37005,Alleghany,North Carolina,3010,[3010]
37079,Greene,North Carolina,3010,[3010]
37095,Hyde,North Carolina,3010,[3010]
47171,Unicoi,Tennessee,3010,[3010]
45081,Saluda,South Carolina,3010,[3010]
37049,Craven,North Carolina,3010,[3010]
37063,Durham,North Carolina,3010,[3010]
37141,Pender,North Carolina,3010,[3010]
37099,Jackson,North Carolina,3010,[3010]
45039,Fairfield,South Carolina,3010,[3010]
37153,Richmond,North Carolina,3010,[3010]
45041,Florence,South Carolina,3010,[3010]
37023,Burke,North Carolina,3010,[3010]
37037,Chatham,North Carolina,3010,[3010]
37047,Columbus,North Carolina,3010,[3010]
37051,Cumberland,North Carolina,3010,[3010]
37067,Forsyth,North Carolina,3010,[3010]
37081,Guilford,North Carolina,3010,[3010]
37183,Wake,North Carolina,3010,[3010]
37199,Yancey,North Carolina,3010,[3010]
37027,Caldwell,North Carolina,3010,[3010]
45057,Lancaster,South Carolina,3010,[3010]
37137,Pamlico,North Carolina,3010,[3010]
37033,Caswell,North Carolina,3010,[3010]
37045,Cleveland,North Carolina,3010,[3010]
45047,Greenwood,South Carolina,3010,[3010]
45049,Hampton,South Carolina,3010,[3010]
45087,Union,South Carolina,3010,[3010]
37191,Wayne,North Carolina,3010,[3010]
45023,Chester,South Carolina,3010,[3010]
47019,Carter,Tennessee,3010,[3010]
37069,Franklin,North Carolina,3010,[3010]
37161,Rutherford,North Carolina,3010,[3010]
37173,Swain,North Carolina,3010,[3010]
37177,Tyrrell,North Carolina,3010,[3010]
45017,Calhoun,South Carolina,3010,[3010]
45029,Colleton,South Carolina,3010,[3010]
47091,Johnson,Tennessee,3010,[3010]
37065,Edgecombe,North Carolina,3010,[3010]
37169,Stokes,North Carolina,3010,[3010]
45061,Lee,South Carolina,3010,[3010]
37025,Cabarrus,North Carolina,3010,[3010]
37101,Johnston,North Carolina,3010,[3010]
37129,New Hanover,North Carolina,3010,[3010]
37135,Orange,North Carolina,3010,[3010]
37145,Person,North Carolina,3010,[3010]
37147,Pitt,North Carolina,3010,[3010]
37181,Vance,North Carolina,3010,[3010]
45013,Beaufort,South Carolina,3010,[3010]
45079,Richland,South Carolina,3010,[3010]
22039,Evangeline Parish,Louisiana,3146,[3146]
22055,Lafayette Parish,Louisiana,3146,[3146]
22109,Terrebonne Parish,Louisiana,3146,[3146]
22045,Iberia Parish,Louisiana,3146,[3146]
22065,Madison Parish,Louisiana,3146,[3146]
22019,Calcasieu Parish,Louisiana,3146,[3146]
22007,Assumption Parish,Louisiana,3146,[3146]
28125,Sharkey,Mississippi,3146,[3146]
22093,St. James Parish,Louisiana,3146,[3146]
28031,Covington,Mississippi,3146,[3146]
28097,Montgomery,Mississippi,3146,[3146]
28149,Warren,Mississippi,3146,[3146]
22095,St. John the Baptist Parish,Louisiana,3146,[3146]
28119,Quitman,Mississippi,3146,[3146]
22001,Acadia Parish,Louisiana,3146,[3146]
22085,Sabine Parish,Louisiana,3146,[3146]
22091,St. Helena Parish,Louisiana,3146,[3146]
28055,Issaquena,Mississippi,3146,[3146]
28091,Marion,Mississippi,3146,[3146]
28139,Tippah,Mississippi,3146,[3146]
22005,Ascension Parish,Louisiana,3146,[3146]
22013,Bienville Parish,Louisiana,3146,[3146]
28083,Leflore,Mississippi,3146,[3146]
28115,Pontotoc,Mississippi,3146,[3146]
12045,Gulf,Florida,3146,[3146]
12129,Wakulla,Florida,3146,[3146]
28023,Clarke,Mississippi,3146,[3146]
28067,Jones,Mississippi,3146,[3146]
28075,Lauderdale,Mississippi,3146,[3146]
28087,Lowndes,Mississippi,3146,[3146]
28153,Wayne,Mississippi,3146,[3146]
01059,Franklin,Alabama,3146,[3146]
28035,Forrest,Mississippi,3146,[3146]
28129,Smith,Mississippi,3146,[3146]
01033,Colbert,Alabama,3146,[3146]
12005,Bay,Florida,3146,[3146]
12059,Holmes,Florida,3146,[3146]
12077,Liberty,Florida,3146,[3146]
12131,Walton,Florida,3146,[3146]
01133,Winston,Alabama,3146,[3146]
28003,Alcorn,Mississippi,3146,[3146]
28141,Tishomingo,Mississippi,3146,[3146]
01063,Greene,Alabama,3146,[3146]
28077,Lawrence,Mississippi,3146,[3146]
01075,Lamar,Alabama,3146,[3146]
28057,Itawamba,Mississippi,3146,[3146]
12063,Jackson,Florida,3146,[3146]
12133,Washington,Florida,3146,[3146]
22015,Bossier Parish,Louisiana,3146,[3146]
22069,Natchitoches Parish,Louisiana,3146,[3146]
28059,Jackson,Mississippi,3146,[3146]
28095,Monroe,Mississippi,3146,[3146]
28117,Prentiss,Mississippi,3146,[3146]
47157,Shelby,Tennessee,3146,[3146]
22099,St. Martin Parish,Louisiana,3146,[3146]
28081,Lee,Mississippi,3146,[3146]
28159,Winston,Mississippi,3146,[3146]
22031,De Soto Parish,Louisiana,3146,[3146]
22081,Red River Parish,Louisiana,3146,[3146]
22083,Richland Parish,Louisiana,3146,[3146]
22087,St. Bernard Parish,Louisiana,3146,[3146]
22049,Jackson Parish,Louisiana,3146,[3146]
28069,Kemper,Mississippi,3146,[3146]
28029,Copiah,Mississippi,3146,[3146]
22011,Beauregard Parish,Louisiana,3146,[3146]
22047,Iberville Parish,Louisiana,3146,[3146]
28053,Humphreys,Mississippi,3146,[3146]
12037,Franklin,Florida,3146,[3146]
22053,Jefferson Davis Parish,Louisiana,3146,[3146]
22057,Lafourche Parish,Louisiana,3146,[3146]
22079,Rapides Parish,Louisiana,3146,[3146]
22089,St. Charles Parish,Louisiana,3146,[3146]
22097,St. Landry Parish,Louisiana,3146,[3146]
22103,St. Tammany Parish,Louisiana,3146,[3146]
22105,Tangipahoa Parish,Louisiana,3146,[3146]
22123,West Carroll Parish,Louisiana,3146,[3146]
28049,Hinds,Mississippi,3146,[3146]
28061,Jasper,Mississippi,3146,[3146]
28073,Lamar,Mississippi,3146,[3146]
28099,Neshoba,Mississippi,3146,[3146]
28107,Panola,Mississippi,3146,[3146]
28123,Scott,Mississippi,3146,[3146]
28143,Tunica,Mississippi,3146,[3146]
28131,Stone,Mississippi,3146,[3146]
28155,Webster,Mississippi,3146,[3146]
28113,Pike,Mississippi,3146,[3146]
28147,Walthall,Mississippi,3146,[3146]
28019,Choctaw,Mississippi,3146,[3146]
22077,Pointe Coupee Parish,Louisiana,3146,[3146]
22113,Vermilion Parish,Louisiana,3146,[3146]
22003,Allen Parish,Louisiana,3146,[3146]
22037,East Feliciana Parish,Louisiana,3146,[3146]
22121,West Baton Rouge Parish,Louisiana,3146,[3146]
28079,Leake,Mississippi,3146,[3146]
28037,Franklin,Mississippi,3146,[3146]
28161,Yalobusha,Mississippi,3146,[3146]
22061,Lincoln Parish,Louisiana,3146,[3146]
22111,Union Parish,Louisiana,3146,[3146]
28015,Carroll,Mississippi,3146,[3146]
22063,Livingston Parish,Louisiana,3146,[3146]
01013,Butler,Alabama,3146,[3146]
01047,Dallas,Alabama,3146,[3146]
01085,Lowndes,Alabama,3146,[3146]
01091,Marengo,Alabama,3146,[3146]
01097,Mobile,Alabama,3146,[3146]
12113,Santa Rosa,Florida,3146,[3146]
01003,Baldwin,Alabama,3146,[3146]
01023,Choctaw,Alabama,3146,[3146]
01025,Clarke,Alabama,3146,[3146]
01035,Conecuh,Alabama,3146,[3146]
01039,Covington,Alabama,3146,[3146]
01053,Escambia,Alabama,3146,[3146]
01079,Lawrence,Alabama,3146,[3146]
01099,Monroe,Alabama,3146,[3146]
01125,Tuscaloosa,Alabama,3146,[3146]
01129,Washington,Alabama,3146,[3146]
12033,Escambia,Florida,3146,[3146]
12091,Okaloosa,Florida,3146,[3146]
22033,East Baton Rouge Parish,Louisiana,3146,[3146]
22051,Jefferson Parish,Louisiana,3146,[3146]
22071,Orleans Parish,Louisiana,3146,[3146]
22073,Ouachita Parish,Louisiana,3146,[3146]
22101,St. Mary Parish,Louisiana,3146,[3146]
28047,Harrison,Mississippi,3146,[3146]
28089,Madison,Mississippi,3146,[3146]
28145,Union,Mississippi,3146,[3146]
01031,Coffee,Alabama,3146,[3146]
01041,Crenshaw,Alabama,3146,[3146]
01061,Geneva,Alabama,3146,[3146]
28021,Claiborne,Mississippi,3146,[3146]
01065,Hale,Alabama,3146,[3146]
01105,Perry,Alabama,3146,[3146]
01107,Pickens,Alabama,3146,[3146]
01057,Fayette,Alabama,3146,[3146]
01093,Marion,Alabama,3146,[3146]
01131,Wilcox,Alabama,3146,[3146]
28033,DeSoto,Mississippi,3146,[3146]
28039,George,Mississippi,3146,[3146]
01119,Sumter,Alabama,3146,[3146]
22115,Vernon Parish,Louisiana,3146,[3146]
22027,Claiborne Parish,Louisiana,3146,[3146]
22043,Grant Parish,Louisiana,3146,[3146]
22119,Webster Parish,Louisiana,3146,[3146]
12013,Calhoun,Florida,3146,[3146]
28121,Rankin,Mississippi,3146,[3146]
22029,Concordia Parish,Louisiana,3146,[3146]
22067,Morehouse Parish,Louisiana,3146,[3146]
28001,Adams,Mississippi,3146,[3146]
28007,Attala,Mississippi,3146,[3146]
28025,Clay,Mississippi,3146,[3146]
28041,Greene,Mississippi,3146,[3146]
28043,Grenada,Mississippi,3146,[3146]
28045,Hancock,Mississippi,3146,[3146]
28051,Holmes,Mississippi,3146,[3146]
28065,Jefferson Davis,Mississippi,3146,[3146]
28085,Lincoln,Mississippi,3146,[3146]
28103,Noxubee,Mississippi,3146,[3146]
28105,Oktibbeha,Mississippi,3146,[3146]
28109,Pearl River,Mississippi,3146,[3146]
28111,Perry,Mississippi,3146,[3146]
28127,Simpson,Mississippi,3146,[3146]
28137,Tate,Mississippi,3146,[3146]
28157,Wilkinson,Mississippi,3146,[3146]
22127,Winn Parish,Louisiana,3146,[3146]
22021,Caldwell Parish,Louisiana,3146,[3146]
28101,Newton,Mississippi,3146,[3146]
22023,Cameron Parish,Louisiana,3146,[3146]
22009,Avoyelles Parish,Louisiana,3146,[3146]
22125,West Feliciana Parish,Louisiana,3146,[3146]
28005,Amite,Mississippi,3146,[3146]
22107,Tensas Parish,Louisiana,3146,[3146]
22025,Catahoula Parish,Louisiana,3146,[3146]
22117,Washington Parish,Louisiana,3146,[3146]
28063,Jefferson,Mississippi,3146,[3146]
22075,Plaquemines Parish,Louisiana,3146,[3146]
28163,Yazoo,Mississippi,3146,[3146]
28013,Calhoun,Mississippi,3146,[3146]
22035,East Carroll Parish,Louisiana,3146,[3146]
28011,Bolivar,Mississippi,3146,[3146]
28027,Coahoma,Mississippi,3146,[3146]
28133,Sunflower,Mississippi,3146,[3146]
28151,Washington,Mississippi,3146,[3146]
22041,Franklin Parish,Louisiana,3146,[3146]
28071,Lafayette,Mississippi,3146,[3146]
28009,Benton,Mississippi,3146,[3146]
28017,Chickasaw,Mississippi,3146,[3146]
28093,Marshall,Mississippi,3146,[3146]
22059,LaSalle Parish,Louisiana,3146,[3146]
28135,Tallahatchie,Mississippi,3146,[3146]
48005,Angelina,Texas,3148,[3148]
48469,Victoria,Texas,3148,[3148]
48497,Wise,Texas,3148,[3148]
48145,Falls,Texas,3148,[3148]
05073,Lafayette,Arkansas,3148,[3148]
05091,Miller,Arkansas,3148,[3148]
48203,Harrison,Texas,3148,[3148]
48223,Hopkins,Texas,3148,[3148]
48139,Ellis,Texas,3148,[3148]
48297,Live Oak,Texas,3148,[3148]
05133,Sevier,Arkansas,3148,[3148]
48027,Bell,Texas,3148,[3148]
05081,Little River,Arkansas,3148,[3148]
48067,Cass,Texas,3148,[3148]
48343,Morris,Texas,3148,[3148]
48273,Kleberg,Texas,3148,[3148]
48333,Mills,Texas,3148,[3148]
48259,Kendall,Texas,3148,[3148]
48137,Edwards,Texas,3148,[3148]
48185,Grimes,Texas,3148,[3148]
48237,Jack,Texas,3148,[3148]
48051,Burleson,Texas,3148,[3148]
48091,Comal,Texas,3148,[3148]
48225,Houston,Texas,3148,[3148]
48265,Kerr,Texas,3148,[3148]
48493,Wilson,Texas,3148,[3148]
48463,Uvalde,Texas,3148,[3148]
48159,Franklin,Texas,3148,[3148]
48287,Lee,Texas,3148,[3148]
48271,Kinney,Texas,3148,[3148]
48429,Stephens,Texas,3148,[3148]
48047,Brooks,Texas,3148,[3148]
48385,Real,Texas,3148,[3148]
48163,Frio,Texas,3148,[3148]
48417,Shackelford,Texas,3148,[3148]
48097,Cooke,Texas,3148,[3148]
48183,Gregg,Texas,3148,[3148]
48251,Johnson,Texas,3148,[3148]
48309,McLennan,Texas,3148,[3148]
48349,Navarro,Texas,3148,[3148]
48455,Trinity,Texas,3148,[3148]
48477,Washington,Texas,3148,[3148]
48171,Gillespie,Texas,3148,[3148]
48131,Duval,Texas,3148,[3148]
48503,Young,Texas,3148,[3148]
48175,Goliad,Texas,3148,[3148]
48093,Comanche,Texas,3148,[3148]
48319,Mason,Texas,3148,[3148]
48127,Dimmit,Texas,3148,[3148]
48255,Karnes,Texas,3148,[3148]
48283,La Salle,Texas,3148,[3148]
48311,McMullen,Texas,3148,[3148]
48089,Colorado,Texas,3148,[3148]
48505,Zapata,Texas,3148,[3148]
48247,Jim Hogg,Texas,3148,[3148]
48261,Kenedy,Texas,3148,[3148]
48337,Montague,Texas,3148,[3148]
40023,Choctaw,Oklahoma,3148,[3148]
48143,Erath,Texas,3148,[3148]
48199,Hardin,Texas,3148,[3148]
48245,Jefferson,Texas,3148,[3148]
48419,Shelby,Texas,3148,[3148]
48213,Henderson,Texas,3148,[3148]
48291,Liberty,Texas,3148,[3148]
48077,Clay,Texas,3148,[3148]
48365,Panola,Texas,3148,[3148]
48019,Bandera,Texas,3148,[3148]
48407,San Jacinto,Texas,3148,[3148]
48325,Medina,Texas,3148,[3148]
48177,Gonzales,Texas,3148,[3148]
48057,Calhoun,Texas,3148,[3148]
48133,Eastland,Texas,3148,[3148]
48201,Harris,Texas,3148,[3148]
48449,Titus,Texas,3148,[3148]
48147,Fannin,Texas,3148,[3148]
48001,Anderson,Texas,3148,[3148]
48063,Camp,Texas,3148,[3148]
48193,Hamilton,Texas,3148,[3148]
48467,Van Zandt,Texas,3148,[3148]
48373,Polk,Texas,3148,[3148]
48471,Walker,Texas,3148,[3148]
48363,Palo Pinto,Texas,3148,[3148]
48401,Rusk,Texas,3148,[3148]
48447,Throckmorton,Texas,3148,[3148]
48457,Tyler,Texas,3148,[3148]
48479,Webb,Texas,3148,[3148]
48481,Wharton,Texas,3148,[3148]
48277,Lamar,Texas,3148,[3148]
48085,Collin,Texas,3148,[3148]
48157,Fort Bend,Texas,3148,[3148]
48293,Limestone,Texas,3148,[3148]
48427,Starr,Texas,3148,[3148]
48113,Dallas,Texas,3148,[3148]
48439,Tarrant,Texas,3148,[3148]
48035,Bosque,Texas,3148,[3148]
48167,Galveston,Texas,3148,[3148]
48409,San Patricio,Texas,3148,[3148]
48459,Upshur,Texas,3148,[3148]
48339,Montgomery,Texas,3148,[3148]
48039,Brazoria,Texas,3148,[3148]
48041,Brazos,Texas,3148,[3148]
48073,Cherokee,Texas,3148,[3148]
48215,Hidalgo,Texas,3148,[3148]
48281,Lampasas,Texas,3148,[3148]
48299,Llano,Texas,3148,[3148]
48315,Marion,Texas,3148,[3148]
48423,Smith,Texas,3148,[3148]
48007,Aransas,Texas,3148,[3148]
48037,Bowie,Texas,3148,[3148]
48055,Caldwell,Texas,3148,[3148]
48187,Guadalupe,Texas,3148,[3148]
48209,Hays,Texas,3148,[3148]
48367,Parker,Texas,3148,[3148]
48379,Rains,Texas,3148,[3148]
48403,Sabine,Texas,3148,[3148]
48465,Val Verde,Texas,3148,[3148]
48499,Wood,Texas,3148,[3148]
48485,Wichita,Texas,3148,[3148]
48289,Leon,Texas,3148,[3148]
48015,Austin,Texas,3148,[3148]
48425,Somervell,Texas,3148,[3148]
48351,Newton,Texas,3148,[3148]
48025,Bee,Texas,3148,[3148]
48395,Robertson,Texas,3148,[3148]
48473,Waller,Texas,3148,[3148]
48013,Atascosa,Texas,3148,[3148]
48249,Jim Wells,Texas,3148,[3148]
48285,Lavaca,Texas,3148,[3148]
48313,Madison,Texas,3148,[3148]
48119,Delta,Texas,3148,[3148]
48331,Milam,Texas,3148,[3148]
48031,Blanco,Texas,3148,[3148]
48071,Chambers,Texas,3148,[3148]
48257,Kaufman,Texas,3148,[3148]
48217,Hill,Texas,3148,[3148]
48361,Orange,Texas,3148,[3148]
48239,Jackson,Texas,3148,[3148]
48347,Nacogdoches,Texas,3148,[3148]
48009,Archer,Texas,3148,[3148]
48053,Burnet,Texas,3148,[3148]
48061,Cameron,Texas,3148,[3148]
48121,Denton,Texas,3148,[3148]
48181,Grayson,Texas,3148,[3148]
48231,Hunt,Texas,3148,[3148]
48507,Zavala,Texas,3148,[3148]
48355,Nueces,Texas,3148,[3148]
48387,Red River,Texas,3148,[3148]
48149,Fayette,Texas,3148,[3148]
48021,Bastrop,Texas,3148,[3148]
48221,Hood,Texas,3148,[3148]
48241,Jasper,Texas,3148,[3148]
48391,Refugio,Texas,3148,[3148]
48123,DeWitt,Texas,3148,[3148]
48405,San Augustine,Texas,3148,[3148]
48411,San Saba,Texas,3148,[3148]
48321,Matagorda,Texas,3148,[3148]
48323,Maverick,Texas,3148,[3148]
48099,Coryell,Texas,3148,[3148]
48453,Travis,Texas,3148,[3148]
48489,Willacy,Texas,3148,[3148]
48491,Williamson,Texas,3148,[3148]
48397,Rockwall,Texas,3148,[3148]
48161,Freestone,Texas,3148,[3148]
48029,Bexar,Texas,3148,[3148]
22017,Caddo Parish,Louisiana,3148,[3148]
48101,Cottle,Texas,3165,[3165]
48451,Tom Green,Texas,3165,[3165]
48253,Jones,Texas,3165,[3165]
48375,Potter,Texas,3165,[3165]
48329,Midland,Texas,3165,[3165]
48205,Hartley,Texas,3165,[3165]
48341,Moore,Texas,3165,[3165]
35025,Lea,New Mexico,3165,[3165]
48151,Fisher,Texas,3165,[3165]
48441,Taylor,Texas,3165,[3165]
48197,Hardeman,Texas,3165,[3165]
48023,Baylor,Texas,3165,[3165]
48191,Hall,Texas,3165,[3165]
48229,Hudspeth,Texas,3165,[3165]
48307,McCulloch,Texas,3165,[3165]
48345,Motley,Texas,3165,[3165]
48105,Crockett,Texas,3165,[3165]
48371,Pecos,Texas,3165,[3165]
48431,Sterling,Texas,3165,[3165]
48461,Upton,Texas,3165,[3165]
48169,Garza,Texas,3165,[3165]
48267,Kimble,Texas,3165,[3165]
48399,Runnels,Texas,3165,[3165]
48413,Schleicher,Texas,3165,[3165]
48415,Scurry,Texas,3165,[3165]
48033,Borden,Texas,3165,[3165]
48243,Jeff Davis,Texas,3165,[3165]
48155,Foard,Texas,3165,[3165]
48269,King,Texas,3165,[3165]
48327,Menard,Texas,3165,[3165]
48125,Dickens,Texas,3165,[3165]
48235,Irion,Texas,3165,[3165]
48109,Culberson,Texas,3165,[3165]
48317,Martin,Texas,3165,[3165]
48433,Stonewall,Texas,3165,[3165]
48301,Loving,Texas,3165,[3165]
48443,Terrell,Texas,3165,[3165]
48353,Nolan,Texas,3165,[3165]
48389,Reeves,Texas,3165,[3165]
48335,Mitchell,Texas,3165,[3165]
48107,Crosby,Texas,3165,[3165]
48377,Presidio,Texas,3165,[3165]
48079,Cochran,Texas,3165,[3165]
48305,Lynn,Texas,3165,[3165]
35011,De Baca,New Mexico,3165,[3165]
35037,Quay,New Mexico,3165,[3165]
48017,Bailey,Texas,3165,[3165]
48069,Castro,Texas,3165,[3165]
48153,Floyd,Texas,3165,[3165]
48279,Lamb,Texas,3165,[3165]
48369,Parmer,Texas,3165,[3165]
48117,Deaf Smith,Texas,3165,[3165]
48095,Concho,Texas,3165,[3165]
48165,Gaines,Texas,3165,[3165]
48495,Winkler,Texas,3165,[3165]
48003,Andrews,Texas,3165,[3165]
48083,Coleman,Texas,3165,[3165]
48115,Dawson,Texas,3165,[3165]
48173,Glasscock,Texas,3165,[3165]
48383,Reagan,Texas,3165,[3165]
48437,Swisher,Texas,3165,[3165]
48445,Terry,Texas,3165,[3165]
48475,Ward,Texas,3165,[3165]
48501,Yoakum,Texas,3165,[3165]
48011,Armstrong,Texas,3165,[3165]
48111,Dallam,Texas,3165,[3165]
48227,Howard,Texas,3165,[3165]
48059,Callahan,Texas,3165,[3165]
48219,Hockley,Texas,3165,[3165]
48359,Oldham,Texas,3165,[3165]
48275,Knox,Texas,3165,[3165]
48435,Sutton,Texas,3165,[3165]
48049,Brown,Texas,3165,[3165]
35009,Curry,New Mexico,3165,[3165]
48263,Kent,Texas,3165,[3165]
48487,Wilbarger,Texas,3165,[3165]
35015,Eddy,New Mexico,3165,[3165]
48189,Hale,Texas,3165,[3165]
48421,Sherman,Texas,3165,[3165]
48081,Coke,Texas,3165,[3165]
48075,Childress,Texas,3165,[3165]
48103,Crane,Texas,3165,[3165]
48303,Lubbock,Texas,3165,[3165]
48207,Haskell,Texas,3165,[3165]
35041,Roosevelt,New Mexico,3165,[3165]
48129,Donley,Texas,3165,[3165]
48043,Brewster,Texas,3165,[3165]
48045,Briscoe,Texas,3165,[3165]
48087,Collingsworth,Texas,3165,[3165]
48381,Randall,Texas,3165,[3165]
48135,Ector,Texas,3165,[3165]
72053,Fajardo Municipio,Puerto Rico,3213,[3213]
72105,Naranjito Municipio,Puerto Rico,3213,[3213]
72107,Orocovis Municipio,Puerto Rico,3213,[3213]
72109,Patillas Municipio,Puerto Rico,3213,[3213]
72123,Salinas Municipio,Puerto Rico,3213,[3213]
72017,Barceloneta Municipio,Puerto Rico,3213,[3213]
72039,Ciales Municipio,Puerto Rico,3213,[3213]
72054,Florida Municipio,Puerto Rico,3213,[3213]
72087,Lo?? Municipio,Puerto Rico,3213,[3213]
72101,Morovis Municipio,Puerto Rico,3213,[3213]
72135,Toa Alta Municipio,Puerto Rico,3213,[3213]
72085,Las Piedras Municipio,Puerto Rico,3213,[3213]
72095,Maunabo Municipio,Puerto Rico,3213,[3213]
72037,Ceiba Municipio,Puerto Rico,3213,[3213]
72073,Jayuya Municipio,Puerto Rico,3213,[3213]
72069,Humacao Municipio,Puerto Rico,3213,[3213]
72103,Naguabo Municipio,Puerto Rico,3213,[3213]
72093,Maricao Municipio,Puerto Rico,3213,[3213]
72097,Mayaguez Municipio,Puerto Rico,3213,[3213]
72087,Loiza Municipio,Puerto Rico,3213,[3213]
72055,Guanica Municipio,Puerto Rico,3213,[3213]
72021,Bayam??unicipio,Puerto Rico,3213,[3213]
72027,Camuy Municipio,Puerto Rico,3213,[3213]
72113,Ponce Municipio,Puerto Rico,3213,[3213]
72151,Yabucoa Municipio,Puerto Rico,3213,[3213]
72099,Moca Municipio,Puerto Rico,3213,[3213]
72041,Cidra Municipio,Puerto Rico,3213,[3213]
72043,Coamo Municipio,Puerto Rico,3213,[3213]
72031,Carolina Municipio,Puerto Rico,3213,[3213]
72071,Isabela Municipio,Puerto Rico,3213,[3213]
72025,Caguas Municipio,Puerto Rico,3213,[3213]
72149,Villalba Municipio,Puerto Rico,3213,[3213]
72137,Toa Baja Municipio,Puerto Rico,3213,[3213]
72117,Rinc??unicipio,Puerto Rico,3213,[3213]
72055,Gu?ca Municipio,Puerto Rico,3213,[3213]
72051,Dorado Municipio,Puerto Rico,3213,[3213]
72059,Guayanilla Municipio,Puerto Rico,3213,[3213]
72033,Cata??unicipio,Puerto Rico,3213,[3213]
72001,Adjuntas Municipio,Puerto Rico,3213,[3213]
72081,Lares Municipio,Puerto Rico,3213,[3213]
72121,Sabana Grande Municipio,Puerto Rico,3213,[3213]
72133,Santa Isabel Municipio,Puerto Rico,3213,[3213]
72003,Aguada Municipio,Puerto Rico,3213,[3213]
72005,Aguadilla Municipio,Puerto Rico,3213,[3213]
72011,A??o Municipio,Puerto Rico,3213,[3213]
72013,Arecibo Municipio,Puerto Rico,3213,[3213]
72023,Cabo Rojo Municipio,Puerto Rico,3213,[3213]
72065,Hatillo Municipio,Puerto Rico,3213,[3213]
72115,Quebradillas Municipio,Puerto Rico,3213,[3213]
72131,San Sebasti?Municipio,Puerto Rico,3213,[3213]
72067,Hormigueros Municipio,Puerto Rico,3213,[3213]
72079,Lajas Municipio,Puerto Rico,3213,[3213]
72083,Las MarMunicipio,Puerto Rico,3213,[3213]
72091,Manatnicipio,Puerto Rico,3213,[3213]
72119,Rrande Municipio,Puerto Rico,3213,[3213]
72125,San Germ?Municipio,Puerto Rico,3213,[3213]
72143,Vega Alta Municipio,Puerto Rico,3213,[3213]
72007,Aguas Buenas Municipio,Puerto Rico,3213,[3213]
72035,Cayey Municipio,Puerto Rico,3213,[3213]
72045,Comerunicipio,Puerto Rico,3213,[3213]
72063,Gurabo Municipio,Puerto Rico,3213,[3213]
72077,Juncos Municipio,Puerto Rico,3213,[3213]
72129,San Lorenzo Municipio,Puerto Rico,3213,[3213]
72009,Aibonito Municipio,Puerto Rico,3213,[3213]
72015,Arroyo Municipio,Puerto Rico,3213,[3213]
72019,Barranquitas Municipio,Puerto Rico,3213,[3213]
72047,Corozal Municipio,Puerto Rico,3213,[3213]
72057,Guayama Municipio,Puerto Rico,3213,[3213]
72089,Luquillo Municipio,Puerto Rico,3213,[3213]
72139,Trujillo Alto Municipio,Puerto Rico,3213,[3213]
72145,Vega Baja Municipio,Puerto Rico,3213,[3213]
72075,Juana DMunicipio,Puerto Rico,3213,[3213]
72127,San Juan Municipio,Puerto Rico,3213,[3213]
72141,Utuado Municipio,Puerto Rico,3213,[3213]
72111,Penas Municipio,Puerto Rico,3213,[3213]
72061,Guaynabo Municipio,Puerto Rico,3213,[3213]
72029,Can??as Municipio,Puerto Rico,3213,[3213]
72097,Mayag????Municipio,Puerto Rico,3213,[3213]
72153,Yauco Municipio,Puerto Rico,3213,[3213]
72049,Culebra Municipio,Puerto Rico,3217,[3217]
72147,Vieques Municipio,Puerto Rico,3221,[3221]
