sampling_week,effective_concentration_rolling_average,region,state,name,fipscode
2021/8/18,515.1959065,South,TX,"Kaufman County, TX",48257
2021/8/18,151.5695082,Northeast,PA,"Lackawanna County, PA",42069
2021/8/18,309.0760413,Midwest,IN,"Lake County, IN",18089
2021/8/18,1133.584687,West,ID,"Latah County, ID",16057
2021/8/18,101.2115334,Midwest,MI,"Leelanau County, MI",26089
2021/8/18,2123.845554,South,GA,"Lowndes County, GA",13185
2021/8/18,156.3889913,Northeast,PA,"Luzerne County, PA",42079
2021/8/18,759.9177209,South,AL,"Madison County, AL",1089
2021/8/18,323.4578235,Midwest,WI,"Marathon County, WI",55073
2021/8/18,317.2602198,Northeast,NH,"Merrimack County, NH",33013
2021/8/18,641.2149101,South,FL,"Miami-Dade County, FL",12086
2021/8/18,127.0574747,Northeast,CT,"Middlesex County, CT",9007
2021/8/18,147.5581398,Northeast,MA,"Middlesex County, MA",25017
2021/8/18,142.9002881,Northeast,NJ,"Middlesex County, NJ",34023
2021/8/18,220.518167,Northeast,NJ,"Monmouth County, NJ",34025
2021/8/18,320.7393312,West,CA,"Monterey County, CA",6053
2021/8/18,189.1834081,Northeast,PA,"Montgomery County, PA",42091
2021/8/18,503.8909005,West,OR,"Multnomah County, OR",41051
2021/8/18,202.5633654,Northeast,DE,"New Castle County, DE",10003
2021/8/18,166.0097579,Northeast,CT,"New Haven County, CT",9009
2021/8/18,58.43186152,South,WV,"Ohio County, WV",54069
2021/8/18,929.846006,South,FL,"Orange County, FL",12095
2021/8/18,305.9960539,West,MT,"Park County, MT",30067
2021/8/18,244.7432095,Midwest,IL,"Peoria County, IL",17143
2021/8/18,246.2963913,West,AZ,"Pima County, AZ",4019
2021/8/18,1747.012247,West,CA,"Placer County, CA",6061
2021/8/18,404.2095637,Midwest,IA,"Polk County, IA",19153
2021/8/18,447.616219,Northeast,RI,"Providence County, RI",44007
2021/8/18,698.294498,South,AR,"Pulaski County, AR",5119
2021/8/18,165.5246827,South,VA,"Pulaski County, VA",51155
2021/8/18,240.1350531,West,CA,"Riverside County, CA",6065
2021/8/18,429.5467797,West,CA,"Sacramento County, CA",6067
2021/8/18,266.5280189,West,UT,"Salt Lake County, UT",49035
2021/8/18,326.4944746,West,CA,"San Diego County, CA",6073
2021/8/18,276.6133527,Midwest,KS,"Sedgwick County, KS",20173
2021/8/18,1293.113429,South,FL,"Seminole County, FL",12117
2021/8/18,907.5090271,South,TN,"Shelby County, TN",47157
2021/8/18,225.4334593,West,CA,"Sonoma County, CA",6097
2021/8/18,318.2251315,Northeast,MA,"Suffolk County, MA",25025
2021/8/18,135.175467,Midwest,OH,"Summit County, OH",39153
2021/8/18,341.8541853,Northeast,MA,"Town and County of Nantucket, MA",25019
2021/8/18,420.9141395,South,TX,"Travis County, TX",48453
2021/8/18,164.6463177,Northeast,NJ,"Union County, NJ",34039
2021/8/18,241.9812202,Northeast,PA,"Westmoreland County, PA",42129
2021/8/18,316.3716645,Midwest,IL,"Winnebago County, IL",17201
2021/8/25,435.7363086,West,CO,"Arapahoe County, CO",8005
2021/8/25,232.4669015,Northeast,MA,"Berkshire County, MA",25003
2021/8/25,2015.941573,South,FL,"Brevard County, FL",12009
2021/8/25,402.8516439,South,VA,"City of Harrisonburg, VA",51660
2021/8/25,654.9947689,West,NV,"Clark County, NV",32003
2021/8/25,516.895119,Northeast,PA,"Dauphin County, PA",42043
2021/8/25,175.9080844,West,NV,"Elko County, NV",32007
2021/8/25,277.477486,Northeast,PA,"Erie County, PA",42049
2021/8/25,214.0146747,Northeast,CT,"Fairfield County, CT",9001
2021/8/25,676.8583177,Northeast,PA,"Franklin County, PA",42055
2021/8/25,373.872861,Midwest,IN,"Hamilton County, IN",18057
2021/8/25,2412.799403,South,TN,"Hamilton County, TN",47065
2021/8/25,438.691711,Northeast,CT,"Hartford County, CT",9003
2021/8/25,1215.695675,South,FL,"Hillsborough County, FL",12057
2021/8/25,1149.562226,South,MS,"Hinds County, MS",28049
2021/8/25,239.6991432,Northeast,PA,"Indiana County, PA",42063
2021/8/25,1078.042369,South,KY,"Jefferson County, KY",21111
2021/8/25,251.2647005,Midwest,IN,"Lake County, IN",18089
2021/8/25,328.0475799,Midwest,MI,"Leelanau County, MI",26089
2021/8/25,581.1091679,Midwest,WI,"Marathon County, WI",55073
2021/8/25,656.7904459,South,FL,"Miami-Dade County, FL",12086
2021/8/25,50.82242686,Northeast,CT,"Middlesex County, CT",9007
2021/8/25,189.9361179,Northeast,MA,"Middlesex County, MA",25017
2021/8/25,252.359345,West,CA,"Monterey County, CA",6053
2021/8/25,310.4639658,Northeast,PA,"Montgomery County, PA",42091
2021/8/25,94.23419249,Northeast,NY,"Nassau County, NY",36059
2021/8/25,601.3813515,South,FL,"Palm Beach County, FL",12099
2021/8/25,594.153493,Midwest,IL,"Peoria County, IL",17143
2021/8/25,410.4342031,Midwest,IA,"Polk County, IA",19153
2021/8/25,345.2695437,Northeast,MA,"Suffolk County, MA",25025
2021/8/25,206.1335839,Northeast,MA,"Town and County of Nantucket, MA",25019
2021/8/25,597.2608093,Northeast,PA,"Westmoreland County, PA",42129
2021/9/1,3744.522083,South,FL,"Brevard County, FL",12009
2021/9/1,574.028052,South,VA,"City of Harrisonburg, VA",51660
2021/9/1,570.6700919,West,NV,"Clark County, NV",32003
2021/9/1,166.3875281,Northeast,ME,"Cumberland County, ME",23005
2021/9/1,582.5053802,Northeast,PA,"Dauphin County, PA",42043
2021/9/1,387.5522989,West,NV,"Elko County, NV",32007
2021/9/1,435.7916415,Northeast,PA,"Erie County, PA",42049
2021/9/1,47.90607692,Northeast,MA,"Essex County, MA",25009
2021/9/1,306.5352864,Northeast,CT,"Fairfield County, CT",9001
2021/9/1,607.2546423,Northeast,PA,"Franklin County, PA",42055
2021/9/1,2497.523804,South,SC,"Greenville County, SC",45045
2021/9/1,468.0932459,Midwest,IN,"Hamilton County, IN",18057
2021/9/1,4302.569039,South,TN,"Hamilton County, TN",47065
2021/9/1,1201.6528,South,FL,"Hillsborough County, FL",12057
2021/9/1,368.0764139,Northeast,PA,"Indiana County, PA",42063
2021/9/1,861.2925172,South,KY,"Jefferson County, KY",21111
2021/9/1,353.4319648,Midwest,WI,"Marathon County, WI",55073
2021/9/1,514.9716601,South,FL,"Miami-Dade County, FL",12086
2021/9/1,179.0412026,Northeast,MA,"Middlesex County, MA",25017
2021/9/1,453.0977385,West,CA,"Monterey County, CA",6053
2021/9/1,377.6450117,Northeast,PA,"Montgomery County, PA",42091
2021/9/1,401.2128095,Midwest,IL,"Peoria County, IL",17143
2021/9/1,1439.874052,West,CA,"Placer County, CA",6061
2021/9/1,726.5542325,Midwest,IA,"Polk County, IA",19153
2021/9/1,207.9122443,West,CA,"Riverside County, CA",6065
2021/9/1,320.8439603,Northeast,MA,"Suffolk County, MA",25025
2021/9/1,109.7077814,Northeast,MA,"Town and County of Nantucket, MA",25019
2021/9/8,464.3456634,West,CO,"Arapahoe County, CO",8005
2021/9/8,1290.98668,South,FL,"Brevard County, FL",12009
2021/9/8,631.5856464,South,VA,"City of Harrisonburg, VA",51660
2021/9/8,628.1809466,West,NV,"Clark County, NV",32003
2021/9/8,242.2847225,Northeast,ME,"Cumberland County, ME",23005
2021/9/8,456.6761341,Northeast,PA,"Dauphin County, PA",42043
2021/9/8,715.2226057,West,NV,"Elko County, NV",32007
2021/9/8,469.7352787,Northeast,PA,"Erie County, PA",42049
2021/9/8,54.66673419,Northeast,MA,"Essex County, MA",25009
2021/9/8,222.9418389,Northeast,CT,"Fairfield County, CT",9001
2021/9/8,2467.464866,South,SC,"Greenville County, SC",45045
2021/9/8,417.1402179,Midwest,IN,"Hamilton County, IN",18057
2021/9/8,4673.190289,South,TN,"Hamilton County, TN",47065
2021/9/8,891.6110488,South,FL,"Hillsborough County, FL",12057
2021/9/8,670.6000455,Northeast,PA,"Indiana County, PA",42063
2021/9/8,537.9015656,South,KY,"Jefferson County, KY",21111
2021/9/8,435.0766836,Midwest,IN,"Lake County, IN",18089
2021/9/8,634.1875878,Midwest,WI,"Marathon County, WI",55073
2021/9/8,351.9339316,South,FL,"Miami-Dade County, FL",12086
2021/9/8,84.07340825,Northeast,MA,"Middlesex County, MA",25017
2021/9/8,284.7141304,West,CA,"Monterey County, CA",6053
2021/9/8,138.5013368,Northeast,PA,"Montgomery County, PA",42091
2021/9/8,276.4121472,South,FL,"Palm Beach County, FL",12099
2021/9/8,274.0346526,Midwest,IL,"Peoria County, IL",17143
2021/9/8,1033.097935,West,CA,"Placer County, CA",6061
2021/9/8,743.6853791,Midwest,IA,"Polk County, IA",19153
2021/9/8,312.7988055,West,CA,"Riverside County, CA",6065
2021/9/8,270.0285232,Northeast,MA,"Suffolk County, MA",25025
2021/9/8,120.9481718,Northeast,MA,"Town and County of Nantucket, MA",25019
2021/9/8,119.8375041,Northeast,NJ,"Union County, NJ",34039
2021/9/15,339.6597761,West,CO,"Arapahoe County, CO",8005
2021/9/15,416.3095281,Northeast,MA,"Berkshire County, MA",25003
2021/9/15,294.2541626,South,FL,"Brevard County, FL",12009
2021/9/15,564.6116564,South,VA,"City of Harrisonburg, VA",51660
2021/9/15,672.3772708,West,NV,"Clark County, NV",32003
2021/9/15,239.2200141,Northeast,ME,"Cumberland County, ME",23005
2021/9/15,459.670013,Northeast,PA,"Dauphin County, PA",42043
2021/9/15,1391.781275,West,NV,"Elko County, NV",32007
2021/9/15,354.0157297,Northeast,PA,"Erie County, PA",42049
2021/9/15,95.17943532,Northeast,MA,"Essex County, MA",25009
2021/9/15,419.2644508,Northeast,CT,"Fairfield County, CT",9001
2021/9/15,980.2077727,Northeast,PA,"Franklin County, PA",42055
2021/9/15,2417.386773,South,SC,"Greenville County, SC",45045
2021/9/15,307.7729106,Midwest,IN,"Hamilton County, IN",18057
2021/9/15,1858.134298,South,TN,"Hamilton County, TN",47065
2021/9/15,602.0809685,South,FL,"Hillsborough County, FL",12057
2021/9/15,835.6359611,Northeast,PA,"Indiana County, PA",42063
2021/9/15,560.4115103,South,KY,"Jefferson County, KY",21111
2021/9/15,577.6650972,Midwest,IN,"Lake County, IN",18089
2021/9/15,527.0096361,Midwest,WI,"Marathon County, WI",55073
2021/9/15,313.6921758,South,FL,"Miami-Dade County, FL",12086
2021/9/15,87.73191416,Northeast,MA,"Middlesex County, MA",25017
2021/9/15,172.9157571,West,CA,"Monterey County, CA",6053
2021/9/15,50.4156923,Northeast,PA,"Montgomery County, PA",42091
2021/9/15,144.4002184,Midwest,IL,"Peoria County, IL",17143
2021/9/15,1204.739096,West,CA,"Placer County, CA",6061
2021/9/15,934.5022592,Midwest,IA,"Polk County, IA",19153
2021/9/15,291.2918566,West,CA,"Riverside County, CA",6065
2021/9/15,326.9555679,Northeast,MA,"Suffolk County, MA",25025
2021/9/15,74.55934225,Northeast,MA,"Town and County of Nantucket, MA",25019
2021/9/22,249.358989,West,CO,"Arapahoe County, CO",8005
2021/9/22,345.956418,Northeast,MA,"Berkshire County, MA",25003
2021/9/22,319.0150492,South,FL,"Brevard County, FL",12009
2021/9/22,602.5274132,South,VA,"City of Harrisonburg, VA",51660
2021/9/22,440.533698,West,NV,"Clark County, NV",32003
2021/9/22,359.1487058,Northeast,ME,"Cumberland County, ME",23005
2021/9/22,761.0114138,Northeast,PA,"Dauphin County, PA",42043
2021/9/22,1166.48305,West,NV,"Elko County, NV",32007
2021/9/22,155.1955134,Northeast,MA,"Essex County, MA",25009
2021/9/22,525.3851476,Northeast,CT,"Fairfield County, CT",9001
2021/9/22,1537.671824,South,SC,"Greenville County, SC",45045
2021/9/22,262.4161178,Midwest,IN,"Hamilton County, IN",18057
2021/9/22,638.2260788,South,TN,"Hamilton County, TN",47065
2021/9/22,300.3612968,Northeast,MA,"Hampshire County, MA",25015
2021/9/22,464.6222619,South,FL,"Hillsborough County, FL",12057
2021/9/22,1211.5808,Northeast,PA,"Indiana County, PA",42063
2021/9/22,665.4891005,South,KY,"Jefferson County, KY",21111
2021/9/22,578.1789128,Midwest,IN,"Lake County, IN",18089
2021/9/22,669.9580358,Midwest,WI,"Marathon County, WI",55073
2021/9/22,206.2228103,South,FL,"Miami-Dade County, FL",12086
2021/9/22,127.128353,Northeast,MA,"Middlesex County, MA",25017
2021/9/22,68.563041,West,CA,"Monterey County, CA",6053
2021/9/22,84.1896477,Northeast,PA,"Montgomery County, PA",42091
2021/9/22,860.0749795,Northeast,NY,"Nassau County, NY",36059
2021/9/22,218.7535945,South,FL,"Palm Beach County, FL",12099
2021/9/22,255.6423714,Midwest,IL,"Peoria County, IL",17143
2021/9/22,1142.372735,West,CA,"Placer County, CA",6061
2021/9/22,670.76432,Midwest,IA,"Polk County, IA",19153
2021/9/22,159.3525003,West,CA,"Riverside County, CA",6065
2021/9/22,278.5259032,Northeast,MA,"Suffolk County, MA",25025
2021/9/22,75.94092466,Northeast,MA,"Town and County of Nantucket, MA",25019
2021/9/22,144.3744139,Northeast,NJ,"Union County, NJ",34039
2021/9/29,410.0824502,West,CO,"Arapahoe County, CO",8005
2021/9/29,322.6227939,Northeast,MA,"Berkshire County, MA",25003
2021/9/29,320.3170452,South,FL,"Brevard County, FL",12009
2021/9/29,634.743174,South,VA,"City of Harrisonburg, VA",51660
2021/9/29,459.3681744,West,NV,"Clark County, NV",32003
2021/9/29,412.8978898,Northeast,ME,"Cumberland County, ME",23005
2021/9/29,979.2567682,Northeast,PA,"Dauphin County, PA",42043
2021/9/29,1004.008964,West,NV,"Elko County, NV",32007
2021/9/29,953.0052592,Northeast,PA,"Erie County, PA",42049
2021/9/29,103.1961953,Northeast,MA,"Essex County, MA",25009
2021/9/29,264.1373559,Northeast,CT,"Fairfield County, CT",9001
2021/9/29,1187.348421,South,SC,"Greenville County, SC",45045
2021/9/29,268.238975,Midwest,IN,"Hamilton County, IN",18057
2021/9/29,647.990155,South,TN,"Hamilton County, TN",47065
2021/9/29,313.0203764,Northeast,MA,"Hampshire County, MA",25015
2021/9/29,319.2184299,South,FL,"Hillsborough County, FL",12057
2021/9/29,1059.573503,Northeast,PA,"Indiana County, PA",42063
2021/9/29,1178.946433,Midwest,WI,"Marathon County, WI",55073
2021/9/29,176.0801259,South,FL,"Miami-Dade County, FL",12086
2021/9/29,288.7143092,Northeast,MA,"Middlesex County, MA",25017
2021/9/29,93.91596169,West,CA,"Monterey County, CA",6053
2021/9/29,351.1662693,Midwest,IL,"Peoria County, IL",17143
2021/9/29,752.7935446,West,CA,"Placer County, CA",6061
2021/9/29,558.5270622,Midwest,IA,"Polk County, IA",19153
2021/9/29,389.8307775,South,TN,"Shelby County, TN",47157
2021/9/29,330.6965848,Northeast,MA,"Suffolk County, MA",25025
2021/9/29,83.60260721,Northeast,MA,"Town and County of Nantucket, MA",25019
2021/10/6,489.0764036,West,CO,"Arapahoe County, CO",8005
2021/10/6,233.5328218,Northeast,MA,"Berkshire County, MA",25003
2021/10/6,199.7740003,South,FL,"Brevard County, FL",12009
2021/10/6,325.6107923,South,VA,"City of Harrisonburg, VA",51660
2021/10/6,402.9656779,West,NV,"Clark County, NV",32003
2021/10/6,264.5465891,Northeast,ME,"Cumberland County, ME",23005
2021/10/6,941.230823,Northeast,PA,"Dauphin County, PA",42043
2021/10/6,1061.524656,West,NV,"Elko County, NV",32007
2021/10/6,1517.645442,Northeast,PA,"Erie County, PA",42049
2021/10/6,68.30900512,Northeast,MA,"Essex County, MA",25009
2021/10/6,189.9270763,Northeast,CT,"Fairfield County, CT",9001
2021/10/6,1077.019164,South,SC,"Greenville County, SC",45045
2021/10/6,435.9432695,Midwest,IN,"Hamilton County, IN",18057
2021/10/6,699.5512866,South,TN,"Hamilton County, TN",47065
2021/10/6,415.6820249,Northeast,MA,"Hampshire County, MA",25015
2021/10/6,218.0694022,South,FL,"Hillsborough County, FL",12057
2021/10/6,854.4379948,Northeast,PA,"Indiana County, PA",42063
2021/10/6,439.3431482,South,KY,"Jefferson County, KY",21111
2021/10/6,491.2635786,Midwest,IN,"Lake County, IN",18089
2021/10/6,1002.254221,Midwest,WI,"Marathon County, WI",55073
2021/10/6,131.1400703,South,FL,"Miami-Dade County, FL",12086
2021/10/6,536.3970914,Northeast,MA,"Middlesex County, MA",25017
2021/10/6,78.43111867,West,CA,"Monterey County, CA",6053
2021/10/6,131.8583325,Northeast,PA,"Montgomery County, PA",42091
2021/10/6,252.7979294,Northeast,NY,"Nassau County, NY",36059
2021/10/6,394.9574119,South,FL,"Palm Beach County, FL",12099
2021/10/6,234.1493189,Midwest,IL,"Peoria County, IL",17143
2021/10/6,795.5887681,West,CA,"Placer County, CA",6061
2021/10/6,509.5358826,Midwest,IA,"Polk County, IA",19153
2021/10/6,288.8152971,South,TN,"Shelby County, TN",47157
2021/10/6,347.7652348,Northeast,MA,"Suffolk County, MA",25025
2021/10/6,240.523561,Northeast,MA,"Town and County of Nantucket, MA",25019
2021/10/6,161.4147462,Northeast,NJ,"Union County, NJ",34039
2021/10/13,333.5424581,West,CO,"Arapahoe County, CO",8005
2021/10/13,212.4205171,Northeast,MA,"Berkshire County, MA",25003
2021/10/13,308.8143176,South,FL,"Brevard County, FL",12009
2021/10/13,342.2036222,South,VA,"City of Harrisonburg, VA",51660
2021/10/13,204.9494514,West,NV,"Clark County, NV",32003
2021/10/13,208.6501876,Northeast,ME,"Cumberland County, ME",23005
2021/10/13,1403.006038,Northeast,PA,"Dauphin County, PA",42043
2021/10/13,715.1852623,West,NV,"Elko County, NV",32007
2021/10/13,912.1207739,Northeast,PA,"Erie County, PA",42049
2021/10/13,67.22680924,Northeast,MA,"Essex County, MA",25009
2021/10/13,157.7355242,Northeast,CT,"Fairfield County, CT",9001
2021/10/13,676.3439993,South,SC,"Greenville County, SC",45045
2021/10/13,273.8377748,Midwest,IN,"Hamilton County, IN",18057
2021/10/13,370.5413415,South,TN,"Hamilton County, TN",47065
2021/10/13,394.0913218,Northeast,MA,"Hampshire County, MA",25015
2021/10/13,714.3162177,Northeast,PA,"Indiana County, PA",42063
2021/10/13,352.4120003,South,KY,"Jefferson County, KY",21111
2021/10/13,394.8169042,Midwest,IN,"Lake County, IN",18089
2021/10/13,156.9583968,South,FL,"Miami-Dade County, FL",12086
2021/10/13,149.9112956,Northeast,MA,"Middlesex County, MA",25017
2021/10/13,204.7824021,West,CA,"Monterey County, CA",6053
2021/10/13,159.7752006,Midwest,IL,"Peoria County, IL",17143
2021/10/13,520.4090647,West,CA,"Placer County, CA",6061
2021/10/13,681.5640099,Midwest,IA,"Polk County, IA",19153
2021/10/13,199.4871662,South,TN,"Shelby County, TN",47157
2021/10/13,297.4762771,Northeast,MA,"Suffolk County, MA",25025
2021/10/13,125.645907,Northeast,MA,"Town and County of Nantucket, MA",25019
2021/10/20,551.024192,West,CO,"Arapahoe County, CO",8005
2021/10/20,338.6064621,Northeast,MA,"Berkshire County, MA",25003
2021/10/20,532.5498177,South,FL,"Brevard County, FL",12009
2021/10/20,319.2738976,South,VA,"City of Harrisonburg, VA",51660
2021/10/20,211.7992119,West,NV,"Clark County, NV",32003
2021/10/20,216.993063,Northeast,ME,"Cumberland County, ME",23005
2021/10/20,1242.717164,Northeast,PA,"Dauphin County, PA",42043
2021/10/20,784.8631805,West,NV,"Elko County, NV",32007
2021/10/20,759.1897958,Northeast,PA,"Erie County, PA",42049
2021/10/20,95.3075413,Northeast,MA,"Essex County, MA",25009
2021/10/20,79.80860593,Northeast,CT,"Fairfield County, CT",9001
2021/10/20,1005.697303,Northeast,PA,"Franklin County, PA",42055
2021/10/20,688.141709,South,SC,"Greenville County, SC",45045
2021/10/20,175.7805939,Midwest,IN,"Hamilton County, IN",18057
2021/10/20,238.5805658,South,TN,"Hamilton County, TN",47065
2021/10/20,326.0323778,Northeast,MA,"Hampshire County, MA",25015
2021/10/20,576.7661177,Northeast,PA,"Indiana County, PA",42063
2021/10/20,466.6878431,South,KY,"Jefferson County, KY",21111
2021/10/20,939.8337893,Midwest,WI,"Marathon County, WI",55073
2021/10/20,116.0692784,South,FL,"Miami-Dade County, FL",12086
2021/10/20,72.16221691,Northeast,MA,"Middlesex County, MA",25017
2021/10/20,136.0763937,West,CA,"Monterey County, CA",6053
2021/10/20,152.7842086,Northeast,PA,"Montgomery County, PA",42091
2021/10/20,65.43245896,Northeast,NY,"Nassau County, NY",36059
2021/10/20,188.4757174,South,FL,"Palm Beach County, FL",12099
2021/10/20,113.7082393,Midwest,IL,"Peoria County, IL",17143
2021/10/20,546.0055467,Midwest,IA,"Polk County, IA",19153
2021/10/20,317.4336463,Northeast,MA,"Suffolk County, MA",25025
2021/10/20,81.4599875,Northeast,MA,"Town and County of Nantucket, MA",25019
2021/10/20,95.95385677,Northeast,NJ,"Union County, NJ",34039
2021/10/27,1006.784913,West,CO,"Arapahoe County, CO",8005
